1976/04/07 08:30:00    0.00  -1.0079009E-06 -3.4366337E-06
1976/04/07 08:45:00    0.00  -6.2706869E-07 -3.6090667E-06
1976/04/07 09:00:00    0.00  -2.3736246E-07 -3.7247100E-06
1976/04/07 09:15:00    0.00   1.5515764E-07 -3.7819320E-06
1976/04/07 09:30:00    0.00   5.4429307E-07 -3.7799530E-06
1976/04/07 09:45:00    0.00   9.2404429E-07 -3.7189657E-06
1976/04/07 10:00:00    0.00   1.2884391E-06 -3.6000588E-06
1976/04/07 10:15:00    0.00   1.6318826E-06 -3.4252462E-06
1976/04/07 10:30:00    0.00   1.9490901E-06 -3.1973709E-06
1976/04/07 10:45:00    0.00   2.2351132E-06 -2.9201385E-06
1976/04/07 11:00:00    0.00   2.4856179E-06 -2.5979832E-06
1976/04/07 11:15:00    0.00   2.6967964E-06 -2.2360077E-06
1976/04/07 11:30:00    0.00   2.8654083E-06 -1.8399966E-06
1976/04/07 11:45:00    0.00   2.9889441E-06 -1.4161860E-06
1976/04/07 12:00:00    0.00   3.0656122E-06 -9.7119994E-07
1976/04/07 12:15:00    0.00   3.0942963E-06 -5.1209241E-07
1976/04/07 12:30:00    0.00   3.0746714E-06 -4.6022933E-08
1976/04/07 12:45:00    0.00   3.0071647E-06  4.1978817E-07
1976/04/07 13:00:00    0.00   2.8929310E-06  8.7800447E-07
1976/04/07 13:15:00    0.00   2.7338601E-06  1.3215462E-06
1976/04/07 13:30:00    0.00   2.5325164E-06  1.7435676E-06
1976/04/07 13:45:00    0.00   2.2921542E-06  2.1374965E-06
1976/04/07 14:00:00    0.00   2.0165912E-06  2.4972919E-06
1976/04/07 14:15:00    0.00   1.7101754E-06  2.8174493E-06
1976/04/07 14:30:00    0.00   1.3777794E-06  3.0930355E-06
1976/04/07 14:45:00    0.00   1.0246146E-06  3.3198828E-06
1976/04/07 15:00:00    0.00   6.5619059E-07  3.4945867E-06
1976/04/07 15:15:00    0.00   2.7833502E-07  3.6144945E-06
1976/04/07 15:30:00    0.00  -1.0309694E-07  3.6778993E-06
1976/04/07 15:45:00    0.00  -4.8219135E-07  3.6839299E-06
1976/04/07 16:00:00    0.00  -8.5298734E-07  3.6325969E-06
1976/04/07 16:15:00    0.00  -1.2098174E-06  3.5248327E-06
1976/04/07 16:30:00    0.00  -1.5470932E-06  3.3624294E-06
1976/04/07 16:45:00    0.00  -1.8596446E-06  3.1480233E-06
1976/04/07 17:00:00    0.00  -2.1426811E-06  2.8850357E-06
1976/04/07 17:15:00    0.00  -2.3918310E-06  2.5776840E-06
1976/04/07 17:30:00    0.00  -2.6033078E-06  2.2308175E-06
1976/04/07 17:45:00    0.00  -2.7739115E-06  1.8498788E-06
1976/04/07 18:00:00    0.00  -2.9010519E-06  1.4408990E-06
1976/04/07 18:15:00    0.00  -2.9828507E-06  1.0102626E-06
1976/04/07 18:30:00    0.00  -3.0181313E-06  5.6466286E-07
1976/04/07 18:45:00    0.00  -3.0064152E-06  1.1112893E-07
1976/04/07 19:00:00    0.00  -2.9479922E-06 -3.4333698E-07
1976/04/07 19:15:00    0.00  -2.8438446E-06 -7.9170650E-07
1976/04/07 19:30:00    0.00  -2.6956839E-06 -1.2269434E-06
1976/04/07 19:45:00    0.00  -2.5058891E-06 -1.6423768E-06
1976/04/07 20:00:00    0.00  -2.2774632E-06 -2.0316195E-06
1976/04/07 20:15:00    0.00  -2.0140496E-06 -2.3886071E-06
